sample_id,circuit_name,implementation_id,config_hash,white_space_ratio,white_space_clustering,routing_congestion,routing_overflow,signal_activity,avg_transition_probability,cc0_average,cc1_average,observability_average,observability_variance,critical_path_delay,average_path_delay,vulnerability_score,vulnerability_label,white_space_ratio_normalized,white_space_clustering_normalized,routing_congestion_normalized,routing_overflow_normalized,signal_activity_normalized,avg_transition_probability_normalized,cc0_average_normalized,cc1_average_normalized,observability_average_normalized,observability_variance_normalized,critical_path_delay_normalized,average_path_delay_normalized,vulnerability_score_normalized
8135,s510,136,,0.8529669018200833,0.0,0.36988869310094885,0.0,0.36904606136161366,0.0,0.5186995250650942,0.34267242046297297,0.7195004092736548,0.0,0.55,0.0,0.2921611036555468,Medium,0.8921854464667592,0.0,0.3010922383127939,0.0,0.6726112187867167,0.0,0.3643704058308706,0.07109996475893533,0.6991766483789156,0.0,0.8000000000000003,0.0,0.4496132053467757
8136,s510,137,,0.8942645054031995,0.0,0.35292977585289037,0.0,0.16333610425912493,0.0,0.7841439716402199,0.3718582651288974,0.3665262944821392,0.0,0.55,0.0,0.26951964431936815,Medium,0.9380716726702216,0.0,0.28217259297711667,0.0,0.1582986393768662,0.0,0.8068872268247895,0.1197494675002398,0.11086786498544525,0.0,0.8000000000000003,0.0,0.39786010763767615
8137,s510,138,,0.8287921665629522,0.0,0.426328251327932,0.0,0.10014562825854588,0.0,0.7023223382757116,0.3365056296226824,0.7616997852188219,0.0,0.55,0.0,0.24386433360783463,Medium,0.8653246295143914,0.0,0.3640571321758776,0.0,0.000310872699135095,0.0,0.670484112907148,0.06082062176496528,0.769511164372896,0.0,0.8000000000000003,0.0,0.33921804829436747
8138,s510,139,,0.85087590458828,0.0,0.3079037746675386,0.0,0.3706534626183816,0.0,0.5217268019361365,0.5133095318594233,0.565492872464735,0.0,0.55,0.0,0.280311878553532,Medium,0.8898621162092001,0.0,0.23194084994480954,0.0,0.676630016409153,0.0,0.36941711505581926,0.35553273392055884,0.44248930838233824,0.0,0.8000000000000003,0.0,0.4225286391367786
8139,s510,140,,0.8483805048129744,0.0,0.33614595974332984,0.0,0.3234116480579161,0.0,0.3256867014464504,0.4999959087309688,0.5950714156808059,0.0,0.55,0.0,0.29470753011222944,Medium,0.8870894497921938,0.0,0.26344829333419795,0.0,0.5585168251721845,0.0,0.04260281106369494,0.3333404296614788,0.49178843838872965,0.0,0.8000000000000003,0.0,0.45543374258622615
8140,s510,141,,0.8641854191637519,0.0,0.3747816754260278,0.0,0.4452686240247432,0.0,0.32391387847393166,0.7318354248478203,0.885687303531683,0.0,0.5,0.0,0.268068587277823,Medium,0.9046504657375022,0.0,0.30655092938782874,0.0,0.8631815896364456,0.0,0.03964737539304529,0.7197906867629283,0.9761635589761057,0.0,0.6000000000000001,0.0,0.39454332952114524
8141,s510,142,,0.8769025756544826,0.0,0.283774666842788,0.0,0.33188565776811246,0.0,0.8980965378331982,0.6496745863589617,0.3887985373273502,0.0,0.5,0.0,0.24311444532477486,Medium,0.9187806396160918,0.0,0.20502202277954007,0.0,0.5797034019105376,0.0,0.9968551390807517,0.5828378596974727,0.14798944286502796,0.0,0.6000000000000001,0.0,0.3375039784984295
8142,s510,143,,0.8735407945832273,0.0,0.2858278742412151,0.0,0.10280810354487585,0.0,0.5289206913451672,0.8045891609761653,0.7182230767840436,0.0,0.5,0.0,0.18636034410612073,Low,0.915045327314697,0.0,0.20731261452019353,0.0,0.006967548688062133,0.0,0.38140989589165825,0.8410629379425723,0.6970476936157711,0.0,0.6000000000000001,0.0,0.20777733402071288
8143,s510,144,,0.8780767954136645,0.0,0.31468314473971937,0.0,0.3971922809879599,0.0,0.33380680168349336,0.8005096977683368,0.440527351665187,0.0,0.5,0.0,0.2912017354704626,Medium,0.920085328237405,0.0,0.2395040260302196,0.0,0.7429819243206743,0.0,0.05613965837547795,0.8342629340782327,0.23420685812068898,0.0,0.6000000000000001,0.0,0.4474203133302116
8144,s510,145,,0.885754249304103,0.0,0.2820994591146086,0.0,0.3365969260815532,0.0,0.5596047661044558,0.5077227955826984,0.6681043793603514,0.0,0.5,0.0,0.25152897331562735,Medium,0.9286158325601145,0.0,0.20315313365076218,0.0,0.5914824358119953,0.0,0.4325626677533866,0.34622027629185087,0.6135138913594405,0.0,0.6000000000000001,0.0,0.3567376278326265
8145,s510,146,,0.8807461521701916,0.0,0.2725017797518726,0.0,0.29376989502856554,0.0,0.35159867938746536,0.5013144921688352,0.3864331680851395,0.0,0.35,0.0,0.295089437852636,Medium,0.9230512801891018,0.0,0.1924458056455323,0.0,0.484407012144711,0.0,0.08580012128083399,0.3355383591478238,0.14404703620446238,0.0,0.0,0.0,0.456306694647825
8146,s510,147,,0.8787953380475814,0.0,0.2600746478046207,0.0,0.1336449640536309,0.0,0.49284745180108425,0.5172523328180825,0.7746149353261924,0.0,0.35,0.0,0.20612456590403685,Low,0.9208837089417571,0.0,0.17858189407956326,0.0,0.08406534936116185,0.0,0.32127296143338974,0.3621049372692136,0.7910370948267453,0.0,0.0,0.0,0.2529537374788347
8147,s510,148,,0.8658725688072096,0.0,0.21801868523703102,0.0,0.3168492241537585,0.0,0.5863106762000396,0.49621908564830886,0.5891983751340664,0.0,0.35,0.0,0.24148175955568016,Medium,0.9065250764524552,0.0,0.13166357468506273,0.0,0.5421095631569258,0.0,0.47708352546853383,0.3270448926634419,0.48199972812901654,0.0,0.0,0.0,0.33377203945326395
8148,s510,149,,0.8510426518990346,0.0,0.31422710522764374,0.0,0.4899300062411077,0.0,0.7932512190307603,0.3307349906060378,0.7970969200799236,0.0,0.35,0.0,0.2653930209577258,Medium,0.8900473909989274,0.0,0.2389952608949623,0.0,0.9748432272705617,0.0,0.8220697262715299,0.05120161906441631,0.8285082536015193,0.0,0.0,0.0,0.3884276086599061
8149,s510,150,,0.8521214771254602,0.0,0.17413650337030223,0.0,0.2468725189794618,0.0,0.48732113948326805,0.6554888252168605,0.5949783048511998,0.0,0.35,0.0,0.21403438652961124,Low,0.8912460856949558,0.0,0.08270789518440115,0.0,0.3671549802882691,0.0,0.3120601630861188,0.59252953840315,0.4916332487683274,0.0,0.0,0.0,0.2710337434368734
8150,s510,151,,0.8618514423799416,0.0,0.26558336900543866,0.0,0.3208200682937795,0.0,0.32508610951386335,0.4927633562690924,0.6043104565777584,0.0,0.6,0.0,0.2755553980140277,Medium,0.9020571581999351,0.0,0.18472751351081165,0.0,0.5520374009770037,0.0,0.04160157695933859,0.32128458255997305,0.5071873265282156,0.0,1.0,0.0,0.4116564334870723
8151,s510,152,,0.8521044863493685,0.0,0.21899556779218102,0.0,0.20370084434873403,0.0,0.42542199013237403,0.4513792414281943,0.793527189970464,0.0,0.6,0.0,0.21779243216836883,Low,0.8912272070548539,0.0,0.13275340083420348,0.0,0.25921788453694355,0.0,0.20886940077633678,0.252301942809637,0.8225585153920202,0.0,1.0,0.0,0.27962375966551384
8152,s510,153,,0.8481120984714725,0.0,0.27933105416463316,0.0,0.4424835059189064,0.0,0.39042822476365063,0.46921668978251807,0.5155629587484736,0.0,0.6,0.0,0.30613803449200316,Medium,0.8867912205238584,0.0,0.20006465582915686,0.0,0.8562182841302356,0.0,0.15053203487784947,0.28203495216895563,0.3592701555821262,0.0,1.0,0.0,0.4815612108402473
8153,s510,154,,0.8641709899547633,0.0,0.3112692755169307,0.0,0.4040425164752096,0.0,0.7342306700882978,0.8274355937321805,0.39925250063903805,0.0,0.6,0.0,0.2596994738565516,Medium,0.9046344332830704,0.0,0.2356954577134575,0.0,0.7601087680215701,0.0,0.7236778178013605,0.8791453578867334,0.16541326568889608,0.0,1.0,0.0,0.3754134873056525
8154,s510,155,,0.8522292703415826,0.0,0.24717510370488188,0.0,0.19768444418099596,0.0,0.8927831494425595,0.8424110728560663,0.45522581060621575,0.0,0.6,0.0,0.18935523175422503,Low,0.8913658559350918,0.0,0.16419095179302515,0.0,0.24417578189584688,0.0,0.9879973017077405,0.9041077881685762,0.2587050638955317,0.0,1.0,0.0,0.21462294899538245
8155,s510,156,,0.8234822603228052,0.0,0.2968691659664421,0.0,0.27971886151557196,0.0,0.8982641396519471,0.4728908050653746,0.5625092853377902,0.0,0.55,0.0,0.23532102441466132,Low,0.8594247336920059,0.0,0.21963046007799042,0.0,0.4492768541726225,0.0,0.9971345445269099,0.28815928687885317,0.4375165060173884,0.0,0.8000000000000003,0.0,0.31969003515402855
8156,s510,157,,0.845050042370946,0.0,0.36279539592374577,0.0,0.26518623654455287,0.0,0.4279792100491714,0.32576405584883666,0.6653207916906942,0.0,0.55,0.0,0.2900851139405586,Medium,0.8833889359677178,0.0,0.2931788400167673,0.0,0.41294262932653497,0.0,0.21313248799765197,0.042915632934309514,0.6088744319578004,0.0,0.8000000000000003,0.0,0.4448679768273756
8157,s510,158,,0.8606404701081992,0.0,0.24241555458343797,0.0,0.20057932740068424,0.0,0.8648423201611706,0.3506378967533462,0.8325630389767573,0.0,0.55,0.0,0.18840247386732792,Low,0.9007116334535548,0.0,0.15888112098140528,0.0,0.2514135202959691,0.0,0.9414177363445799,0.08437751300398404,0.8876203198565995,0.0,0.8000000000000003,0.0,0.2124451665794358
8158,s510,159,,0.8797589434783983,0.0,0.28131879966079515,0.0,0.36575238096436435,0.0,0.5221678811015393,0.5233283056129345,0.30760229705592096,0.0,0.55,0.0,0.3014689417113502,Medium,0.9219543816426649,0.0,0.2022822172014361,0.0,0.6643764143819062,0.0,0.3701524288007442,0.37223289685108457,0.012658098926612205,0.0,0.8000000000000003,0.0,0.47088875323483714
8159,s510,160,,0.8762742810226585,0.0,0.3106686728838781,0.0,0.16511801474376378,0.0,0.8175584703190146,0.5256330789821468,0.5811926821282287,0.0,0.55,0.0,0.21799995410959971,Low,0.9180825344696205,0.0,0.2350254155970406,0.0,0.16275374203957038,0.0,0.862591830636348,0.3760746934352517,0.46865648477173005,0.0,0.8000000000000003,0.0,0.2800981064442192
8160,s510,161,,0.901260124384306,0.0,0.22223905898110247,0.0,0.10126644034853448,0.0,0.6545859694441938,0.8582900597083829,0.6737131542114803,0.0,0.5,0.0,0.15847715792559772,Low,0.945844582649229,0.0,0.1363718926309491,0.0,0.003113108260093304,0.0,0.5909038223654963,0.9305762636656325,0.6228621448735671,0.0,0.6000000000000001,0.0,0.14404287073301342
8161,s510,162,,0.9109009743706744,0.0,0.1550093248493095,0.0,0.19293344194876824,0.0,0.5388305637932038,0.7806287672037527,0.32061610802235574,0.0,0.5,0.0,0.2151500087806802,Low,0.9565566381896383,0.0,0.061369302124706,0.0,0.23229740591805406,0.0,0.39793043459096494,0.8011236709500816,0.034348469342295386,0.0,0.6000000000000001,0.0,0.2735837958212513
8162,s510,163,,0.874295373768254,0.0,0.20480478288494294,0.0,0.16998470322275966,0.0,0.5566198294770519,0.5673543233949061,0.5712342051653627,0.0,0.5,0.0,0.21278813655232476,Low,0.9158837486313933,0.0,0.1169219291929015,0.0,0.17492135482833554,0.0,0.4275865430528337,0.4456192900594822,0.4520584986277999,0.0,0.6000000000000001,0.0,0.26818510652320016
8163,s510,164,,0.9096697606276573,0.0,0.10473874496016368,0.0,0.31205542622599425,0.0,0.6924282294967409,0.4156861131003319,0.439440376381795,0.0,0.5,0.0,0.22593721626175786,Low,0.9551886229196193,0.0,0.0052866213491777276,0.0,0.5301241900999976,0.0,0.6539898534870362,0.1928055340433885,0.23239517539452417,0.0,0.6000000000000001,0.0,0.2982408373346701
8164,s510,165,,0.862379831826031,0.0,0.16395336956450124,0.0,0.2793906348781434,0.0,0.6564310602761029,0.448515936549408,0.7716617471592184,0.0,0.5,0.0,0.1982895804989883,Low,0.9026442575844789,0.0,0.07134742463115543,0.0,0.44845622744699054,0.0,0.5939797342555962,0.24752913735739876,0.7861149589962734,0.0,0.6000000000000001,0.0,0.23504478738881446
8165,s510,166,,0.8901887740110299,0.0,0.18752607309853553,0.0,0.20540071085787126,0.0,0.4555750909564079,0.7269504487263281,0.5770925217049829,0.0,0.35,0.0,0.20751410598450445,Low,0.9335430822344777,0.0,0.09764551807329726,0.0,0.2634678622302023,0.0,0.25913699722418415,0.7116479839584003,0.4618226681000953,0.0,0.0,0.0,0.2561299021636013
8166,s510,167,,0.8959218101473262,0.0,0.18514614965257434,0.0,0.49503117065999624,0.0,0.644447185863945,0.3894026717530083,0.6296813682958937,0.0,0.35,0.0,0.259671807474386,Medium,0.9399131223859181,0.0,0.09499043656868036,0.0,0.9875970728657226,0.0,0.574001670760651,0.14899400943226643,0.549473515744372,0.0,0.0,0.0,0.3753502484058
8167,s510,168,,0.9241794108218379,0.0,0.1694512362723135,0.0,0.1909363106840691,0.0,0.42132533438447645,0.8334027947666054,0.5057143624394775,0.0,0.35,0.0,0.2012292134429806,Low,0.9713104564687087,0.0,0.07748093461255141,0.0,0.2273042118761355,0.0,0.20203995265016159,0.889092007243814,0.34285530964901545,0.0,0.0,0.0,0.24176410299124232
8168,s510,169,,0.871787275233949,0.0,0.13830344209287698,0.0,0.291221127981528,0.0,0.8365744286666204,0.519918672120481,0.6178538543592055,0.0,0.35,0.0,0.18974626839659026,Low,0.9130969724821657,0.0,0.04273194620463435,0.0,0.47803462758569026,0.0,0.8942929324853697,0.36654942337835594,0.5297603695303154,0.0,0.0,0.0,0.21551676759866606
8169,s510,170,,0.8655707522677515,0.0,0.13698264834658438,0.0,0.13599811305448772,0.0,0.7061978562641912,0.7239311256163883,0.7087443482406252,0.0,0.35,0.0,0.14754121485855085,Low,0.9061897247419461,0.0,0.04125844710820488,0.0,0.08994865296694407,0.0,0.6769449069531119,0.7066151137572717,0.6812493134405303,0.0,0.0,0.0,0.11904585434433625
8170,s510,171,,0.9037486094944835,0.0,0.1350507634812853,0.0,0.4980351463363719,0.0,0.6495669628114504,0.38122935791978924,0.884768785601965,0.0,0.6,0.0,0.21689395147319737,Low,0.9486095661049818,0.0,0.03910320476895675,0.0,0.995107562393614,0.0,0.582536742592967,0.13537001950543118,0.9746326473791558,0.0,1.0,0.0,0.2775700422563781
8171,s510,172,,0.897561554963326,0.0,0.16203842485143377,0.0,0.24038501448710348,0.0,0.6473214599024254,0.5878892652061334,0.5098454220320463,0.0,0.6,0.0,0.20983074169178423,Low,0.9417350610703623,0.0,0.06921108100268385,0.0,0.3509350305279596,0.0,0.5787933122004493,0.4798487159806109,0.34974062656372895,0.0,1.0,0.0,0.2614251913203237
8172,s510,173,,0.9143273817685095,0.0,0.12624623801416762,0.0,0.35035608507972393,0.0,0.8558698533845024,0.6945743109755256,0.7459333657710938,0.0,0.6,0.0,0.16172629575383857,Low,0.9603637575205661,0.0,0.029280732216596456,0.0,0.6258828540247791,0.0,0.9264599268077319,0.6576806234009214,0.7432329681679345,0.0,1.0,0.0,0.15146964234691682
8173,s510,174,,0.9033111942853749,0.0,0.24556455170743138,0.0,0.49440206694034194,0.0,0.6962882385055524,0.6677155910715797,0.6943359013434183,0.0,0.6,0.0,0.23765926567383458,Medium,0.9481235492059721,0.0,0.16239419365447605,0.0,0.9860241983129827,0.0,0.6604247928411121,0.6129101744880441,0.6572344763477539,0.0,1.0,0.0,0.32503470956554403
8174,s510,175,,0.8919550944935537,0.0,0.15119038185862022,0.0,0.27577827455392967,0.0,0.8334802174466331,0.8501963884914536,0.33105276283556295,0.0,0.6,0.0,0.19527633010875597,Low,0.935505660548393,0.0,0.05710882689010439,0.0,0.4394246648416931,0.0,0.8891346384233957,0.9170850289742158,0.05174344375701167,0.0,1.0,0.0,0.22815719946648955
8175,s510,176,,0.8814943238809385,0.0,0.11455647680863086,0.0,0.49690085785577276,0.0,0.5258073128498632,0.3308377611896298,0.8444822657020681,0.0,0.55,0.0,0.23277422440233064,Low,0.9238825820899317,0.0,0.01623944350502889,0.0,0.992271633387216,0.0,0.3762196484705172,0.05137292600603187,0.907486325549114,0.0,0.8000000000000003,0.0,0.3138686440534525
8176,s510,177,,0.8890881509296906,0.0,0.10124456836825779,0.0,0.2479469666101827,0.0,0.589306934879781,0.5434420468500545,0.5158581257612374,0.0,0.55,0.0,0.20450973821050006,Low,0.9323201676996563,0.0,0.0013884608185192667,0.0,0.36984129620695627,0.0,0.48207852492300296,0.40576022904426995,0.3597621161506215,0.0,0.8000000000000003,0.0,0.24926261783119655
8177,s510,178,,0.8912038100338034,0.0,0.19256338924111,0.0,0.45911137611889663,0.0,0.7294700059113994,0.349945461246649,0.6729334635591999,0.0,0.55,0.0,0.24683760798417756,Medium,0.9346709000375594,0.0,0.10326523031477901,0.0,0.897791005903681,0.0,0.7157414152713326,0.08322330131448738,0.6215626193847441,0.0,0.8000000000000003,0.0,0.34601426036842575
8178,s510,179,,0.8871989652632283,0.0,0.23119177078415307,0.0,0.4628106283942629,0.0,0.36914236756146607,0.512078303061392,0.5501130729889074,0.0,0.55,0.0,0.2893673175377899,Medium,0.9302210725146981,0.0,0.1463596842823082,0.0,0.9070398143057142,0.0,0.11504683267161166,0.35348041474081177,0.4168554991615009,0.0,0.8000000000000003,0.0,0.4432272615883022
8179,s510,180,,0.9127346628154922,0.0,0.2663938790866346,0.0,0.328442802264445,0.0,0.6314115169956058,0.5430415574596417,0.43832545939310036,0.0,0.55,0.0,0.263148885851189,Medium,0.9585940697949914,0.0,0.18563173180806017,0.0,0.5710956324103748,0.0,0.5522701829801588,0.4050926585175379,0.23053692168775852,0.0,0.8000000000000003,0.0,0.3832980389746412
8180,s510,181,,0.9115012859161397,0.0,0.1,0.0,0.27229982286523935,0.0,0.7857110546160584,0.641981457324132,0.6889298124299883,0.0,0.5,0.0,0.16039823507626608,Low,0.957223651017933,0.0,0.0,0.0,0.43072789835765,0.0,0.8094996776997243,0.5700142835305604,0.6482240434057931,0.0,0.6000000000000001,0.0,0.14843400524466535
8181,s510,182,,0.8884733379705017,0.0,0.1337104427801826,0.0,0.16138117926286616,0.0,0.4121613092496104,0.7059551586872996,0.5303212156237116,0.0,0.5,0.0,0.19835119565925413,Low,0.9316370421894463,0.0,0.03760792108250368,0.0,0.15341096873835788,0.0,0.18676280022707792,0.6766512095974125,0.3838680277303654,0.0,0.6000000000000001,0.0,0.23518562528103037
8182,s510,183,,0.903559752718597,0.0,0.1,0.0,0.3582945661152839,0.0,0.318189342133999,0.49615641482606326,0.5631466895861588,0.0,0.5,0.0,0.24331628645817105,Medium,0.9483997252428856,0.0,0.0,0.0,0.6457305109661534,0.0,0.03010412197224256,0.3269404274895353,0.43857888000509293,0.0,0.6000000000000001,0.0,0.33796534027477393
8183,s510,184,,0.908612133491638,0.0,0.1,0.0,0.2549335403979982,0.0,0.6067844170290246,0.3170302423171264,0.4351269299779536,0.0,0.5,0.0,0.23230974549895514,Low,0.9540134816573757,0.0,0.0,0.0,0.38730901063683393,0.0,0.5112148656505998,0.028357353391039612,0.22520587085423024,0.0,0.6000000000000001,0.0,0.31280695356286664
8184,s510,185,,0.8954548248148811,0.0,0.1,0.0,0.4997858749883566,0.0,0.6755655315243159,0.7953656532356571,0.3130316688977843,0.0,0.5,0.0,0.23892271982316124,Medium,0.9393942497943124,0.0,0.0,0.0,0.9994847047620816,0.0,0.625878406453895,0.8256883935275467,0.021707337975668248,0.0,0.6000000000000001,0.0,0.3279226712057457
8185,s510,186,,0.9123607612498094,0.0,0.1,0.0,0.4786501717689672,0.0,0.4467914833153227,0.7216166172074616,0.34279399717530623,0.0,0.35,0.0,0.25759500096376386,Medium,0.9581786236108993,0.0,0.0,0.0,0.9466415745922113,0.0,0.24449403075665677,0.7027570899627329,0.07131278609825362,0.0,0.0,0.0,0.37060315288199785
8186,s510,187,,0.8800109563915233,0.0,0.10435252723034708,0.0,0.30165937174767776,0.0,0.8913141999067942,0.5133056860691487,0.8969744765433756,0.0,0.35,0.0,0.14481190625953896,Low,0.9222343959905814,0.0,0.004855750535693625,0.0,0.5041321493172347,0.0,0.9855484470145857,0.3555263234230506,0.9949761085206598,0.0,0.0,0.0,0.11280729116226942
8187,s510,188,,0.8697359808015303,0.0,0.12984203089271817,0.0,0.2673628483678936,0.0,0.38007611839874583,0.7587589807404342,0.5123716549549304,0.0,0.35,0.0,0.21561909465269613,Low,0.9108177564461447,0.0,0.033292257537914864,0.0,0.4183845576464102,0.0,0.1332742573718805,0.7646692099373029,0.3539511478318631,0.0,0.0,0.0,0.27465601676814083
8188,s510,189,,0.9138072584137175,0.0,0.1546123844218238,0.0,0.12169744974847677,0.0,0.8364622081200002,0.40126896696296954,0.4275483641718075,0.0,0.35,0.0,0.19782704362414957,Low,0.9597858426819084,0.0,0.060926468894401675,0.0,0.05419437477941869,0.0,0.8941058519863,0.16877378171414062,0.21257452866100854,0.0,0.0,0.0,0.23398753592272456
8189,s510,190,,0.8992721941485838,0.0,0.15200034469925797,0.0,0.4956374681873277,0.0,0.7169628139891306,0.32345691779869307,0.5095112877315724,0.0,0.35,0.0,0.2651603903181345,Medium,0.9436357712762043,0.0,0.05801243467683961,0.0,0.9891129277594957,0.0,0.6948909402268799,0.039069894694426587,0.3491837184632074,0.0,0.0,0.0,0.38789586925026204
8190,s510,191,,0.9118374986082127,0.0,0.1,0.0,0.4316362053968855,0.0,0.36492938996539676,0.7233354483061087,0.8255495170072251,0.0,0.6,0.0,0.19918080254346732,Low,0.957597220675792,0.0,0.0,0.0,0.8290980455686434,0.0,0.10802346685331958,0.7056221870398479,0.8759307471534115,0.0,1.0,0.0,0.23708191321465405
8191,s510,192,,0.8964380748853396,0.0,0.1,0.0,0.37457297856882377,0.0,0.42044293049904113,0.4259445421260314,0.6003003039827404,0.0,0.6,0.0,0.23901483249412214,Medium,0.9404867498725995,0.0,0.0,0.0,0.6864295243518124,0.0,0.2005689158013835,0.209905175212586,0.500503527644576,0.0,1.0,0.0,0.3281332192976201
8192,s510,193,,0.8978045959425502,0.0,0.10861891313246456,0.0,0.3597254934469569,0.0,0.5565218819252902,0.8642173231852788,0.4280817332246654,0.0,0.6,0.0,0.2091360890033671,Low,0.9420051066028337,0.0,0.009615400397328333,0.0,0.6493080914453236,0.0,0.42742325676152504,0.9404563416304258,0.2134635051763881,0.0,1.0,0.0,0.25983737721683553
8193,s510,194,,0.8922253249014721,0.0,0.1395584488886667,0.0,0.3560652695997074,0.0,0.6104817462146521,0.6709513486844609,0.6240767827521592,0.0,0.6,0.0,0.20523417937911478,Low,0.9358059165571913,0.0,0.04413205230356141,0.0,0.6401568612637022,0.0,0.5173786049131911,0.6183038165312998,0.5401322446298977,0.0,1.0,0.0,0.25091852145592025
8194,s510,195,,0.8911724275914477,0.0,0.10083344630548588,0.0,0.29147382421951307,0.0,0.3314721317246042,0.7733800991799118,0.6037206138033486,0.0,0.6,0.0,0.2031645082113742,Low,0.934636030657164,0.0,0.0009298063240404355,0.0,0.4786664144753279,0.0,0.05224757948059991,0.7890409610291185,0.5062042241689636,0.0,1.0,0.0,0.2461877356625049
8195,s510,196,,0.9113963274626685,0.0,0.16475096725509267,0.0,0.19416053827299687,0.0,0.5919766294315549,0.7850918006680572,0.5173217692644777,0.0,0.55,0.0,0.18911151161886589,Low,0.9571070305140762,0.0,0.07223723765434667,0.0,0.23536537153618864,0.0,0.48652911622871114,0.8085630430580855,0.3622015990833053,0.0,0.8000000000000003,0.0,0.214065861583673
8196,s510,197,,0.8802961771056831,0.0,0.13176553986512565,0.0,0.18218982999107458,0.0,0.31587007927219446,0.5351900782045114,0.6048459031334159,0.0,0.55,0.0,0.21602767675434753,Low,0.9225513078952035,0.0,0.035438155594119405,0.0,0.20543640776332212,0.0,0.02623772792295305,0.3920051304395268,0.5080797656576888,0.0,0.8000000000000003,0.0,0.275589940201034
8197,s510,198,,0.8747311238039422,0.0,0.1,0.0,0.4496021838677178,0.0,0.5249208326313821,0.5354797159882176,0.6850709269246523,0.0,0.55,0.0,0.2232062339934645,Low,0.9163679153377137,0.0,0.0,0.0,0.8740162831644637,0.0,0.37474181605315976,0.3924879238729084,0.6417923643059253,0.0,0.8000000000000003,0.0,0.29199844853480317
8198,s510,199,,0.8971682810662236,0.0,0.1,0.0,0.10335747767674573,0.0,0.6945474707040276,0.5066379204433216,0.6943138470649985,0.0,0.55,0.0,0.15325739900177524,Low,0.9412980900735818,0.0,0.0,0.0,0.008341084664652094,0.0,0.6575227956678492,0.3444119121115019,0.6571977180553975,0.0,0.8000000000000003,0.0,0.13211171869941302
8199,s510,200,,0.903823409687415,0.0,0.1,0.0,0.3523675556038237,0.0,0.6319990246248691,0.4536617839234244,0.43626209748539746,0.0,0.55,0.0,0.2338408659660177,Low,0.9486926774304612,0.0,0.0,0.0,0.6309118988421927,0.0,0.553249604519263,0.25610668304072887,0.22709787649222596,0.0,0.8000000000000003,0.0,0.31630673800519155
8200,s510,201,,0.05,0.0,0.8364455185906605,0.0,0.3897642201734135,0.0,0.6795784506820289,0.8943665585291873,0.5926480816262485,0.0,0.5,0.0,0.40513569677428,High,0.0,0.0,0.8215906603577113,0.0,0.7244104114422811,0.0,0.6325682590821519,0.9907117076923234,0.4877494206544272,0.0,0.6000000000000001,0.0,0.7078467877986369
8201,s510,202,,0.05,0.0,0.851457696269291,0.0,0.3061403698514587,0.0,0.6169301703863131,0.6235360631249554,0.7059734177260766,0.0,0.5,0.0,0.41108927768419096,High,0.0,0.0,0.8383384912033612,0.0,0.5153354655083806,0.0,0.5281286364232916,0.5392678971940023,0.6766309499640901,0.0,0.6000000000000001,0.0,0.7214552858187849
8202,s510,203,,0.05,0.0,0.8154572225266785,0.0,0.2628645163736051,0.0,0.798356799358026,0.4357130956706238,0.8856761080912408,0.0,0.5,0.0,0.3741603794654907,High,0.0,0.0,0.7981757741404801,0.0,0.40713790355337703,0.0,0.8305811312185957,0.22618824934958645,0.9761448993190087,0.0,0.6000000000000001,0.0,0.6370444336106893
8203,s510,204,,0.05,0.0,0.643912923867948,0.0,0.46536871738078467,0.0,0.6303924916100014,0.6316678881391973,0.40171424983189497,0.0,0.5,0.0,0.41930123254003027,High,0.0,0.0,0.6067981500558867,0.0,0.9134355054212515,0.0,0.5505713873188899,0.5528227299511319,0.16951631067712397,0.0,0.6000000000000001,0.0,0.7402259001915903
8204,s510,205,,0.05,0.0,0.7983439294974002,0.0,0.2683795835852179,0.0,0.47888835775881655,0.3397475956902199,0.8345553448348082,0.0,0.5,0.0,0.4132494284410172,High,0.0,0.0,0.7790839046594535,0.0,0.4209265819585264,0.0,0.2980020510819418,0.06622461260008497,0.8909409345600032,0.0,0.6000000000000001,0.0,0.7263928868596231
8205,s510,206,,0.05,0.0,0.8551581172924914,0.0,0.3875507071079982,0.0,0.6023178808451142,0.8310974157191104,0.5227985677530835,0.0,0.35,0.0,0.4301379758806629,High,0.0,0.0,0.8424667413933696,0.0,0.7188762232568062,0.0,0.5037687976749453,0.8852492010624394,0.371329885041685,0.0,0.0,0.0,0.7649961691318101
8206,s510,207,,0.05,0.0,0.7531679054959691,0.0,0.35137401800233803,0.0,0.8655924958792465,0.7238828857608692,0.3380261390303724,0.0,0.35,0.0,0.40736958667721157,High,0.0,0.0,0.7286847937208726,0.0,0.6284278728195428,0.0,0.9426683384130463,0.7065347033730537,0.06336610472107829,0.0,0.0,0.0,0.7129529393368926
8207,s510,208,,0.05,0.0,0.8802031307057433,0.0,0.25793847252616475,0.0,0.6227809302277989,0.3477702175361292,0.7068298588187123,0.0,0.35,0.0,0.43407812979303295,High,0.0,0.0,0.8704073678069015,0.0,0.39482189146942714,0.0,0.5378823143730783,0.07959741602422911,0.6780583968961529,0.0,0.0,0.0,0.7740024424195897
8208,s510,209,,0.05,0.0,0.8895692033886531,0.0,0.23257792416123435,0.0,0.8777967813968182,0.478520234471708,0.7283780424909445,0.0,0.35,0.0,0.3960216647255514,High,0.0,0.0,0.8808563116136835,0.0,0.3314158744319669,0.0,0.9630138445986861,0.29754290912690645,0.713973171349338,0.0,0.0,0.0,0.6870142352613531
